,game_id,rated,turns,victory_status,winner,moves,opening_eco,opening_classification,opening_name,opening_ply,move1,move2,move3,move4,move5,move6,move7,move8,move9,move10,white_wins,black_wins,draw,win_by_mate,win_by_resign,win_by_outoftime
8711,ZybacoRf,TRUE,72,resign,black,"['d4', 'd5', 'Bf4', 'Bf5', 'e3', 'e6', 'g4', 'Bg6', 'h4', 'h6']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Bf5,e3,e6,g4,Bg6,h4,h6,0,1,0,0,1,0
8712,aaDEdPyk,TRUE,21,resign,white,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Nf6', 'Bd3', 'e6', 'Nf3', 'Bd6']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Nc6,e3,Nf6,Bd3,e6,Nf3,Bd6,1,0,0,0,1,0
8713,H4qdAcar,TRUE,58,resign,black,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'a6', 'Bd3', 'h6', 'h4', 'Nf6']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Nc6,e3,a6,Bd3,h6,h4,Nf6,0,1,0,0,1,0
8714,xdSAw7Wa,TRUE,87,resign,white,"['d4', 'd5', 'Bf4', 'Bf5', 'Nc3', 'c6', 'f3', 'e6', 'e4', 'Bg6']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Bf5,Nc3,c6,f3,e6,e4,Bg6,1,0,0,0,1,0
8715,gDNfqU2I,FALSE,116,resign,black,"['d4', 'd5', 'Bf4', 'e6', 'Nf3', 'Bd6', 'Bxd6', 'cxd6', 'e3', 'Nf6']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,e6,Nf3,Bd6,Bxd6,cxd6,e3,Nf6,0,1,0,0,1,0
8716,qFU9NbYr,FALSE,83,outoftime,white,"['d4', 'd5', 'Bf4', 'e6', 'Nf3', 'Nc6', 'e3', 'a6', 'Bd3', 'Nf6']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,e6,Nf3,Nc6,e3,a6,Bd3,Nf6,1,0,0,0,0,1
8717,14QZB0TC,FALSE,69,mate,white,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Nf6', 'e3', 'e6', 'Bd3', 'Ne4']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Nc6,Nf3,Nf6,e3,e6,Bd3,Ne4,1,0,0,1,0,0
8718,kkewQaQk,FALSE,83,mate,white,"['d4', 'd5', 'Bf4', 'Bg4', 'Nf3', 'Nf6', 'Nbd2', 'Nc6', 'c3', 'e6']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Bg4,Nf3,Nf6,Nbd2,Nc6,c3,e6,1,0,0,1,0,0
8719,zoNRxxCo,TRUE,75,mate,white,"['d4', 'd5', 'Nc3', 'e6', 'Nh3', 'Nc6', 'Bg5', 'f6', 'Be3', 'Bb4']",D00,Queen's pawn game,Queen's Pawn Game: Chigorin Variation,3,d4,d5,Nc3,e6,Nh3,Nc6,Bg5,f6,Be3,Bb4,1,0,0,1,0,0
8720,2QfmNLYQ,FALSE,115,draw,draw,"['d4', 'd5', 'Bf4', 'Nf6', 'e3', 'Bf5', 'c3', 'e6', 'Nf3', 'Be7']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Nf6,e3,Bf5,c3,e6,Nf3,Be7,0,0,1,0,0,0
8721,Dd6x1Wkh,TRUE,23,resign,white,"['d4', 'd5', 'h3', 'Nc6', 'g4', 'Nf6', 'Nf3', 'h5', 'g5', 'Nh7']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,h3,Nc6,g4,Nf6,Nf3,h5,g5,Nh7,1,0,0,0,1,0
8722,rpR3zy4T,TRUE,42,resign,black,"['d4', 'd5', 'Bf4', 'e6', 'Nf3', 'Bd6', 'Bxd6', 'Qxd6', 'e3', 'Nf6']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,e6,Nf3,Bd6,Bxd6,Qxd6,e3,Nf6,0,1,0,0,1,0
8723,Jiqldme7,TRUE,29,mate,white,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Bf5', 'e3', 'a6', 'Bd3', 'Bxd3']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Nc6,Nf3,Bf5,e3,a6,Bd3,Bxd3,1,0,0,1,0,0
8724,KH9witep,TRUE,148,resign,black,"['d4', 'd5', 'Bf4', 'e6', 'Nf3', 'Be7', 'e3', 'Nf6', 'Bd3', 'c6']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,e6,Nf3,Be7,e3,Nf6,Bd3,c6,0,1,0,0,1,0
8725,HnpoARz1,TRUE,32,resign,black,"['d4', 'd5', 'a4', 'Nf6', 'b4', 'Bf5', 'c3', 'e6', 'e3', 'Bd6']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,a4,Nf6,b4,Bf5,c3,e6,e3,Bd6,0,1,0,0,1,0
8726,mBNYTH1k,TRUE,84,resign,black,"['d4', 'd5', 'Bf4', 'Nf6', 'h3', 'Nc6', 'Nf3', 'g6', 'e3', 'Bg7']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Nf6,h3,Nc6,Nf3,g6,e3,Bg7,0,1,0,0,1,0
8727,y2APmAqr,TRUE,76,resign,black,"['d4', 'Nf6', 'e3', 'd5', 'Bd3', 'Bg4', 'f3', 'Bh5', 'Ne2', 'e6']",D00,Queen's pawn game,Queen's Pawn Game: Stonewall Attack,5,d4,Nf6,e3,d5,Bd3,Bg4,f3,Bh5,Ne2,e6,0,1,0,0,1,0
8728,47RJcEJR,TRUE,118,resign,black,"['d4', 'd5', 'Bf4', 'Bf5', 'Nf3', 'e6', 'e3', 'Nf6', 'h3', 'Nh5']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Bf5,Nf3,e6,e3,Nf6,h3,Nh5,0,1,0,0,1,0
8729,dKq8gYTk,TRUE,55,mate,white,"['d4', 'd5', 'Nc3', 'c6', 'Bf4', 'Nd7', 'e4', 'dxe4', 'Nxe4', 'Nb6']",D00,Queen's pawn game,Queen's Pawn Game: Chigorin Variation,3,d4,d5,Nc3,c6,Bf4,Nd7,e4,dxe4,Nxe4,Nb6,1,0,0,1,0,0
8730,5qRbasew,TRUE,104,draw,draw,"['d4', 'd5', 'a3', 'Nf6', 'Bg5', 'Ne4', 'Nf3', 'Nxg5', 'Nxg5', 'h6']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,a3,Nf6,Bg5,Ne4,Nf3,Nxg5,Nxg5,h6,0,0,1,0,0,0
8731,k2v0EYFl,TRUE,68,mate,black,"['d4', 'd5', 'e3', 'c5', 'c3', 'cxd4', 'cxd4', 'Nf6', 'f3', 'Nc6']",D00,Queen's pawn game,Queen's Pawn Game #2,3,d4,d5,e3,c5,c3,cxd4,cxd4,Nf6,f3,Nc6,0,1,0,1,0,0
8732,SUWEHMFw,TRUE,62,mate,black,"['d4', 'd5', 'Nc3', 'Nc6', 'e3', 'Nf6', 'g3', 'Bf5', 'Bg2', 'Nb4']",D00,Queen's pawn game,Queen's Pawn Game: Chigorin Variation,3,d4,d5,Nc3,Nc6,e3,Nf6,g3,Bf5,Bg2,Nb4,0,1,0,1,0,0
8733,JDd80J7A,TRUE,65,outoftime,white,"['d4', 'd5', 'c3', 'Bf5', 'Na3', 'e6', 'Nb5', 'Nc6', 'f3', 'Nf6']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,c3,Bf5,Na3,e6,Nb5,Nc6,f3,Nf6,1,0,0,0,0,1
8734,ZbnLGWqp,FALSE,94,mate,black,"['d4', 'd5', 'c3', 'Bf5', 'Na3', 'e5', 'b4', 'exd4', 'cxd4', 'Be7']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,c3,Bf5,Na3,e5,b4,exd4,cxd4,Be7,0,1,0,1,0,0
8735,IxBuY7A1,FALSE,76,mate,black,"['d4', 'd5', 'c3', 'e6', 'b4', 'Nf6', 'Na3', 'Bd6', 'Nb5', 'O-O']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,c3,e6,b4,Nf6,Na3,Bd6,Nb5,O-O,0,1,0,1,0,0
8736,lWZQsMkU,TRUE,62,resign,black,"['d4', 'd5', 'b4', 'c6', 'f4', 'b5', 'Nf3', 'f5', 'h4', 'g6']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,b4,c6,f4,b5,Nf3,f5,h4,g6,0,1,0,0,1,0
8737,GMA7tc2O,TRUE,64,mate,black,"['d4', 'd5', 'c3', 'Nc6', 'e3', 'Nf6', 'f4', 'h6', 'g4', 'Bxg4']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,c3,Nc6,e3,Nf6,f4,h6,g4,Bxg4,0,1,0,1,0,0
8738,sDOeaenh,TRUE,78,mate,black,"['d4', 'd5', 'c3', 'c6', 'b4', 'b5', 'a3', 'Nf6', 'Nd2', 'e6']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,c3,c6,b4,b5,a3,Nf6,Nd2,e6,0,1,0,1,0,0
8739,ycoRfnDN,TRUE,52,mate,black,"['d4', 'd5', 'c3', 'Nf6', 'b4', 'h6', 'Na3', 'g6', 'e3', 'Bg7']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,c3,Nf6,b4,h6,Na3,g6,e3,Bg7,0,1,0,1,0,0
8740,Lh5jhAPP,TRUE,42,mate,black,"['d4', 'd5', 'c3', 'c6', 'b4', 'Nf6', 'a4', 'a5', 'bxa5', 'Qxa5']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,c3,c6,b4,Nf6,a4,a5,bxa5,Qxa5,0,1,0,1,0,0
8741,KFmdMkwf,TRUE,44,resign,black,"['d4', 'd5', 'c3', 'c6', 'e3', 'e6', 'b4', 'f5', 'f4', 'b5']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,c3,c6,e3,e6,b4,f5,f4,b5,0,1,0,0,1,0
8742,p9nz4Mwi,TRUE,108,mate,black,"['d4', 'd5', 'h3', 'c5', 'Nf3', 'Bf5', 'g3', 'Be4', 'Bg2', 'e6']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,h3,c5,Nf3,Bf5,g3,Be4,Bg2,e6,0,1,0,1,0,0
8743,5F50ZZ45,TRUE,13,resign,white,"['d4', 'd5', 'b3', 'Nf6', 'Ba3', 'Nbd7', 'e3', 'c5', 'dxc5', 'Nxc5']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,b3,Nf6,Ba3,Nbd7,e3,c5,dxc5,Nxc5,1,0,0,0,1,0
8744,apMHPgad,TRUE,42,resign,white,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Bd6', 'Bg3', 'Nf6', 'c3', 'b6']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,e6,e3,Bd6,Bg3,Nf6,c3,b6,1,0,0,0,1,0
8745,V31V6Mm0,TRUE,17,resign,white,"['d4', 'd5', 'c3', 'c6', 'Bf4', 'e5', 'dxe5', 'f6', 'Nf3', 'fxe5']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,c3,c6,Bf4,e5,dxe5,f6,Nf3,fxe5,1,0,0,0,1,0
8747,OpMq985z,TRUE,138,mate,black,"['d4', 'd5', 'e3', 'a6', 'c4', 'dxc4', 'Bxc4', 'e5', 'Nc3', 'exd4']",D00,Queen's pawn game,Queen's Pawn Game #2,3,d4,d5,e3,a6,c4,dxc4,Bxc4,e5,Nc3,exd4,0,1,0,1,0,0
8748,CqJd0DQ6,TRUE,46,mate,black,"['d4', 'd5', 'e3', 'Nc6', 'Bb5', 'Bd7', 'Bxc6', 'Bxc6', 'Nf3', 'Nf6']",D00,Queen's pawn game,Queen's Pawn Game #2,3,d4,d5,e3,Nc6,Bb5,Bd7,Bxc6,Bxc6,Nf3,Nf6,0,1,0,1,0,0
8749,MsTnTBGw,TRUE,124,mate,black,"['d4', 'd5', 'e3', 'Nc6', 'Nf3', 'Bg4', 'Be2', 'Bxf3', 'Bxf3', 'Nf6']",D00,Queen's pawn game,Queen's Pawn Game #2,3,d4,d5,e3,Nc6,Nf3,Bg4,Be2,Bxf3,Bxf3,Nf6,0,1,0,1,0,0
8750,ZxgE9Jqw,TRUE,39,resign,white,"['d4', 'd5', 'e3', 'c6', 'Bd3', 'g6', 'f4', 'f5', 'Nf3', 'Bg7']",D00,Queen's pawn game,Queen's Pawn Game #2,3,d4,d5,e3,c6,Bd3,g6,f4,f5,Nf3,Bg7,1,0,0,0,1,0
8751,wDXSrsAb,TRUE,71,resign,white,"['d4', 'd5', 'e3', 'Nf6', 'Bd3', 'c6', 'c3', 'b5', 'a3', 'a5']",D00,Queen's pawn game,Queen's Pawn Game: Stonewall Attack,5,d4,d5,e3,Nf6,Bd3,c6,c3,b5,a3,a5,1,0,0,0,1,0
8752,KCqh9f7t,TRUE,51,resign,white,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'f6', 'Nc3', 'e5', 'dxe5', 'fxe5']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Nc6,e3,f6,Nc3,e5,dxe5,fxe5,1,0,0,0,1,0
8753,OTGeqGWF,TRUE,22,draw,draw,"['d4', 'd5', 'Bf4', 'h6', 'e3', 'g5', 'Bg3', 'e6', 'Be5', 'Rh7']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,h6,e3,g5,Bg3,e6,Be5,Rh7,0,0,1,0,0,0
8754,N7gUHZmU,TRUE,39,resign,white,"['d4', 'd5', 'Nc3', 'g6', 'e4', 'e6', 'exd5', 'exd5', 'Bd3', 'Bg7']",D00,Queen's pawn game,Queen's Pawn Game: Chigorin Variation,3,d4,d5,Nc3,g6,e4,e6,exd5,exd5,Bd3,Bg7,1,0,0,0,1,0
8755,5fxBHnZt,TRUE,27,resign,white,"['d4', 'd5', 'e4', 'dxe4', 'Nc3', 'Nf6', 'f3', 'exf3', 'Qxf3', 'Nc6']",D00,Queen's pawn game,Blackmar-Diemer Gambit: Ryder Gambit,9,d4,d5,e4,dxe4,Nc3,Nf6,f3,exf3,Qxf3,Nc6,1,0,0,0,1,0
8756,qQxWn7Ro,TRUE,56,resign,black,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'e6', 'Be2', 'Bd6', 'Bxd6', 'Qxd6']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Nc6,e3,e6,Be2,Bd6,Bxd6,Qxd6,0,1,0,0,1,0
8757,qfeRCFXw,FALSE,59,mate,white,"['d4', 'd5', 'Bf4', 'Nf6', 'e3', 'e6', 'Bd3', 'b6', 'c3', 'Bb7']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Nf6,e3,e6,Bd3,b6,c3,Bb7,1,0,0,1,0,0
8758,ghixmFbh,TRUE,76,resign,black,"['d4', 'd5', 'e4', 'dxe4', 'f3', 'exf3', 'gxf3', 'Nf6', 'Be3', 'Nc6']",D00,Queen's pawn game,Blackmar-Diemer Gambit: Gedult Gambit,5,d4,d5,e4,dxe4,f3,exf3,gxf3,Nf6,Be3,Nc6,0,1,0,0,1,0
8759,uL3SlMnp,TRUE,43,mate,white,"['d4', 'd5', 'e4', 'dxe4', 'Nc3', 'Nf6', 'f3', 'exf3', 'Qxf3', 'Nc6']",D00,Queen's pawn game,Blackmar-Diemer Gambit: Ryder Gambit,9,d4,d5,e4,dxe4,Nc3,Nf6,f3,exf3,Qxf3,Nc6,1,0,0,1,0,0
8760,myMzCnMq,TRUE,140,mate,black,"['d4', 'd5', 'e3', 'Nf6', 'h3', 'Nc6', 'Nf3', 'Bf5', 'a3', 'e6']",D00,Queen's pawn game,Queen's Pawn Game #3,4,d4,d5,e3,Nf6,h3,Nc6,Nf3,Bf5,a3,e6,0,1,0,1,0,0
8761,KvtSpKJm,TRUE,25,resign,white,"['d4', 'd5', 'e3', 'Nf6', 'Bd3', 'Nc6', 'f4', 'e6', 'c3', 'Bd6']",D00,Queen's pawn game,Queen's Pawn Game: Stonewall Attack,5,d4,d5,e3,Nf6,Bd3,Nc6,f4,e6,c3,Bd6,1,0,0,0,1,0
8762,YuEzIiPO,FALSE,98,resign,black,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Bg4', 'e3', 'g6', 'Be2', 'Bh6']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,Nc6,Nf3,Bg4,e3,g6,Be2,Bh6,0,1,0,0,1,0
8763,W8UysTOs,TRUE,51,mate,white,"['d4', 'd5', 'e3', 'Nc6', 'c3', 'Nf6', 'f4', 'e6', 'Bd3', 'Bd6']",D00,Queen's pawn game,Queen's Pawn Game #2,3,d4,d5,e3,Nc6,c3,Nf6,f4,e6,Bd3,Bd6,1,0,0,1,0,0
8764,oNDS70sU,TRUE,41,resign,white,"['d4', 'd5', 'Bf4', 'e6', 'Nf3', 'Nf6', 'Ne5', 'Nc6', 'e3', 'Nxe5']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,e6,Nf3,Nf6,Ne5,Nc6,e3,Nxe5,1,0,0,0,1,0
8765,dGpeHf5Y,TRUE,43,mate,white,"['d4', 'd5', 'e3', 'Nc6', 'c3', 'Bf5', 'Nd2', 'Nf6', 'a3', 'h6']",D00,Queen's pawn game,Queen's Pawn Game #2,3,d4,d5,e3,Nc6,c3,Bf5,Nd2,Nf6,a3,h6,1,0,0,1,0,0
8766,zgUJS8bF,TRUE,41,resign,white,"['Nc3', 'd5', 'd4', 'Bf5', 'Nf3', 'h6', 'Bf4', 'Nd7', 'Nb5', 'Rc8']",D00,Queen's pawn game,Queen's Pawn Game: Veresov Attack |  Alburt Defense,4,Nc3,d5,d4,Bf5,Nf3,h6,Bf4,Nd7,Nb5,Rc8,1,0,0,0,1,0
8767,2DCK5K6r,TRUE,87,mate,white,"['d4', 'd5', 'e4', 'dxe4', 'Nc3', 'Nf6', 'f3', 'Nc6', 'd5', 'e6']",D00,Queen's pawn game,Blackmar-Diemer Gambit Declined |  Lamb Defense,8,d4,d5,e4,dxe4,Nc3,Nf6,f3,Nc6,d5,e6,1,0,0,1,0,0
8768,FlZFwsHu,TRUE,130,mate,black,"['d4', 'd5', 'Nc3', 'Nc6', 'a3', 'e6', 'e4', 'e5', 'dxe5', 'd4']",D00,Queen's pawn game,Queen's Pawn Game: Chigorin Variation,3,d4,d5,Nc3,Nc6,a3,e6,e4,e5,dxe5,d4,0,1,0,1,0,0
8769,9bnjAmCe,TRUE,43,resign,white,"['d4', 'd5', 'Nc3', 'Nf6', 'f3', 'h6', 'g4', 'e6', 'Nh3', 'Bd6']",D00,Queen's pawn game,Queen's Pawn Opening: Veresov |  Richter Attack,5,d4,d5,Nc3,Nf6,f3,h6,g4,e6,Nh3,Bd6,1,0,0,0,1,0
8770,HFhSKwDs,TRUE,69,mate,white,"['d4', 'd5', 'Nc3', 'Nf6', 'f3', 'e6', 'g4', 'Bb4', 'Rb1', 'Bxc3+']",D00,Queen's pawn game,Queen's Pawn Opening: Veresov |  Richter Attack,5,d4,d5,Nc3,Nf6,f3,e6,g4,Bb4,Rb1,Bxc3+,1,0,0,1,0,0
8771,rO1FhHQY,TRUE,65,resign,white,"['d4', 'd5', 'Nc3', 'Nf6', 'f3', 'h6', 'g4', 'e6', 'Bf4', 'Bb4']",D00,Queen's pawn game,Queen's Pawn Opening: Veresov |  Richter Attack,5,d4,d5,Nc3,Nf6,f3,h6,g4,e6,Bf4,Bb4,1,0,0,0,1,0
8772,skUoJSNr,TRUE,51,mate,white,"['d4', 'd5', 'Bf4', 'c5', 'e3', 'e6', 'c4', 'Qa5+', 'Nd2', 'cxd4']",D00,Queen's pawn game,Queen's Pawn Game: Steinitz Countergambit,4,d4,d5,Bf4,c5,e3,e6,c4,Qa5+,Nd2,cxd4,1,0,0,1,0,0
8773,ZDbvSP3g,TRUE,129,outoftime,white,"['d4', 'd5', 'Nc3', 'Nf6', 'f3', 'h6', 'g4', 'a6', 'h4', 'Bd7']",D00,Queen's pawn game,Queen's Pawn Opening: Veresov |  Richter Attack,5,d4,d5,Nc3,Nf6,f3,h6,g4,a6,h4,Bd7,1,0,0,0,0,1
8774,gDhorvKq,TRUE,56,mate,black,"['d4', 'd5', 'Nc3', 'Nf6', 'f3', 'Nc6', 'a3', 'e5', 'e3', 'exd4']",D00,Queen's pawn game,Queen's Pawn Opening: Veresov |  Richter Attack,5,d4,d5,Nc3,Nf6,f3,Nc6,a3,e5,e3,exd4,0,1,0,1,0,0
8775,qSCXRe6d,TRUE,46,mate,black,"['d4', 'd5', 'e3', 'Nc6', 'Nf3', 'f6', 'c3', 'g5', 'Be2', 'h5']",D00,Queen's pawn game,Queen's Pawn Game #2,3,d4,d5,e3,Nc6,Nf3,f6,c3,g5,Be2,h5,0,1,0,1,0,0
8776,oueLO8ee,TRUE,39,mate,white,"['d4', 'd5', 'c3', 'Nf6', 'f3', 'e6', 'h4', 'g6', 'g4', 'h5']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,c3,Nf6,f3,e6,h4,g6,g4,h5,1,0,0,1,0,0
8777,0izNlx55,TRUE,43,mate,white,"['d4', 'd5', 'Nc3', 'e6', 'Nf3', 'Nf6', 'Bf4', 'Ne4', 'Nxe4', 'dxe4']",D00,Queen's pawn game,Queen's Pawn Game: Chigorin Variation,3,d4,d5,Nc3,e6,Nf3,Nf6,Bf4,Ne4,Nxe4,dxe4,1,0,0,1,0,0
8778,FglBsImw,TRUE,104,mate,black,"['d4', 'd5', 'Nc3', 'Nf6', 'f3', 'Bf5', 'g4', 'Bg6', 'h4', 'h6']",D00,Queen's pawn game,Queen's Pawn Opening: Veresov |  Richter Attack,5,d4,d5,Nc3,Nf6,f3,Bf5,g4,Bg6,h4,h6,0,1,0,1,0,0
8779,5peeAq84,TRUE,37,resign,white,"['d4', 'd5', 'e3', 'Nf6', 'c3', 'Bf5', 'Qb3', 'e6', 'Qxb7', 'Nbd7']",D00,Queen's pawn game,Queen's Pawn Game #3,4,d4,d5,e3,Nf6,c3,Bf5,Qb3,e6,Qxb7,Nbd7,1,0,0,0,1,0
8780,89AncTJX,TRUE,114,mate,black,"['d4', 'd5', 'e3', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'Nxc6', 'bxc6']",D00,Queen's pawn game,Queen's Pawn Game #2,3,d4,d5,e3,c5,Nf3,cxd4,Nxd4,Nc6,Nxc6,bxc6,0,1,0,1,0,0
8781,dvZmhCOG,TRUE,70,mate,black,"['d4', 'd5', 'e3', 'Nf6', 'c4', 'c5', 'dxc5', 'e5', 'Nc3', 'Bxc5']",D00,Queen's pawn game,Queen's Pawn Game #3,4,d4,d5,e3,Nf6,c4,c5,dxc5,e5,Nc3,Bxc5,0,1,0,1,0,0
8782,GqEc5RhO,TRUE,58,mate,black,"['d4', 'd5', 'e3', 'Nf6', 'Bd3', 'c5', 'c3', 'Nc6', 'f4', 'Bg4']",D00,Queen's pawn game,Queen's Pawn Game: Stonewall Attack,5,d4,d5,e3,Nf6,Bd3,c5,c3,Nc6,f4,Bg4,0,1,0,1,0,0
8783,tvzMoa5S,TRUE,57,mate,white,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Nf6', 'c3', 'c5', 'Nd2', 'Nc6']",D00,Queen's pawn game,Queen's Pawn Game: Mason Attack,3,d4,d5,Bf4,e6,e3,Nf6,c3,c5,Nd2,Nc6,1,0,0,1,0,0
8784,6BQddLzl,FALSE,17,resign,black,"['d4', 'd5', 'Nc3', 'e6', 'Nf3', 'Nf6', 'e4', 'dxe4', 'Nd2', 'Nc6']",D00,Queen's pawn game,Queen's Pawn Game: Chigorin Variation,3,d4,d5,Nc3,e6,Nf3,Nf6,e4,dxe4,Nd2,Nc6,0,1,0,0,1,0
8785,Ceu5aMII,TRUE,139,resign,white,"['d4', 'd5', 'e3', 'Nf6', 'c4', 'e6', 'Nc3', 'Bb4', 'Bd2', 'O-O']",D00,Queen's pawn game,Queen's Pawn Game #3,4,d4,d5,e3,Nf6,c4,e6,Nc3,Bb4,Bd2,O-O,1,0,0,0,1,0
8786,V9UDvRYP,TRUE,100,resign,black,"['d4', 'd5', 'e3', 'Nf6', 'c4', 'e6', 'Nc3', 'Bb4', 'Bd2', 'O-O']",D00,Queen's pawn game,Queen's Pawn Game #3,4,d4,d5,e3,Nf6,c4,e6,Nc3,Bb4,Bd2,O-O,0,1,0,0,1,0
8787,R70Iac8H,TRUE,45,resign,white,"['d4', 'd5', 'e3', 'Nc6', 'Nf3', 'Nf6', 'c3', 'Bg4', 'Be2', 'Bxf3']",D00,Queen's pawn game,Queen's Pawn Game #2,3,d4,d5,e3,Nc6,Nf3,Nf6,c3,Bg4,Be2,Bxf3,1,0,0,0,1,0
8788,e5kmFJg4,TRUE,75,outoftime,white,"['d4', 'd5', 'e3', 'c5', 'c3', 'e6', 'Nf3', 'Nc6', 'Bb5', 'Bd7']",D00,Queen's pawn game,Queen's Pawn Game #2,3,d4,d5,e3,c5,c3,e6,Nf3,Nc6,Bb5,Bd7,1,0,0,0,0,1
8789,v6nJBrSq,TRUE,60,resign,black,"['d4', 'd5', 'Bg5', 'f6', 'Bh4', 'c5', 'Nf3', 'Nc6', 'e3', 'Nh6']",D00,Queen's pawn game,Queen's Pawn Game: Levitsky Attack,3,d4,d5,Bg5,f6,Bh4,c5,Nf3,Nc6,e3,Nh6,0,1,0,0,1,0
8790,MI0d2gPF,TRUE,53,mate,white,"['d4', 'd5', 'c3', 'e6', 'f3', 'Nf6', 'Bg5', 'Nc6', 'Nd2', 'Bd6']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,c3,e6,f3,Nf6,Bg5,Nc6,Nd2,Bd6,1,0,0,1,0,0
8791,K8yMGiaj,TRUE,49,resign,white,"['d4', 'd5', 'f3', 'e6', 'e4', 'Nc6', 'c3', 'f5', 'Bd3', 'Nf6']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,f3,e6,e4,Nc6,c3,f5,Bd3,Nf6,1,0,0,0,1,0
8792,Qs51sgU7,TRUE,88,outoftime,black,"['d4', 'd5', 'c3', 'e5', 'dxe5', 'Nc6', 'f4', 'Bg4', 'h3', 'Bf5']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,c3,e5,dxe5,Nc6,f4,Bg4,h3,Bf5,0,1,0,0,0,1
8793,NFNJqH2J,FALSE,52,mate,black,"['d4', 'd5', 'e3', 'Nf6', 'h3', 'Bf5', 'a3', 'e6', 'Bb5+', 'c6']",D00,Queen's pawn game,Queen's Pawn Game #3,4,d4,d5,e3,Nf6,h3,Bf5,a3,e6,Bb5+,c6,0,1,0,1,0,0
8794,PlTgdOAy,TRUE,27,resign,white,"['d4', 'd5', 'h3', 'Nf6', 'f3', 'Nc6', 'c3', 'e5', 'Bg5', 'Be7']",D00,Queen's pawn game,Queen's Pawn Game,2,d4,d5,h3,Nf6,f3,Nc6,c3,e5,Bg5,Be7,1,0,0,0,1,0
